Date,Open,High,Low,Close,Adj Close,Volume
2017-03-20,1.078700,1.082500,1.077300,1.078100,1.078100,7755
2017-03-21,1.078500,1.086700,1.076800,1.084700,1.084700,11801
2017-03-22,1.085600,1.087200,1.082300,1.084400,1.084400,10261
2017-03-23,1.084000,1.085100,1.081400,1.083100,1.083100,8837
2017-03-24,1.082600,1.086200,1.080600,1.085000,1.085000,9835
2017-03-26,null,null,null,null,null,null
2017-03-27,1.087500,1.094900,1.086400,1.091100,1.091100,10309
2017-03-28,1.090700,1.091500,1.084200,1.085100,1.085100,9183
2017-03-29,1.085600,1.086800,1.078300,1.080000,1.080000,11879
2017-03-30,1.080700,1.081000,1.071000,1.072900,1.072900,12056
2017-03-31,1.071800,1.074000,1.069000,1.072200,1.072200,10112
2017-04-02,null,null,null,null,null,null
2017-04-03,1.070300,1.071900,1.068100,1.070500,1.070500,8000
2017-04-04,1.070600,1.071300,1.067300,1.070500,1.070500,7214
2017-04-05,1.071400,1.072600,1.067000,1.070300,1.070300,10902
2017-04-06,1.069900,1.071900,1.066400,1.068200,1.068200,9835
2017-04-07,1.068400,1.070200,1.061500,1.062400,1.062400,11217
2017-04-09,null,null,null,null,null,null
2017-04-10,1.062500,1.064200,1.060400,1.062900,1.062900,7642
2017-04-11,1.062900,1.066400,1.061300,1.064200,1.064200,8641
2017-04-12,1.063800,1.070600,1.062100,1.062700,1.062700,10020
2017-04-13,1.069900,1.071000,1.064000,1.065400,1.065400,9465
2017-04-16,null,null,null,null,null,null
2017-04-17,1.064600,1.070300,1.063500,1.067400,1.067400,7169
2017-04-18,1.067600,1.076800,1.066900,1.076200,1.076200,13630
2017-04-19,1.076400,1.076800,1.073100,1.075100,1.075100,8729
2017-04-20,1.074000,1.080600,1.073800,1.075000,1.075000,12106
2017-04-21,1.074200,1.076700,1.071100,1.072400,1.072400,11948
2017-04-23,null,null,null,null,null,null
2017-04-24,1.087200,1.093200,1.085000,1.088600,1.088600,22552
2017-04-25,1.089300,1.097800,1.087900,1.096700,1.096700,15920
2017-04-26,1.095400,1.097800,1.088300,1.092600,1.092600,17577
2017-04-27,1.092900,1.095900,1.087700,1.090900,1.090900,24531
2017-04-28,1.089600,1.097300,1.088200,1.092100,1.092100,16622
2017-04-30,null,null,null,null,null,null
2017-05-01,1.092000,1.094900,1.090900,1.093100,1.093100,6271
2017-05-02,1.092200,1.095800,1.091300,1.095200,1.095200,9099
2017-05-03,1.095400,1.096200,1.090700,1.092800,1.092800,10686
2017-05-04,1.090900,1.101000,1.089700,1.100000,1.100000,15286
2017-05-05,1.101000,1.102300,1.097200,1.101100,1.101100,12645
2017-05-07,null,null,null,null,null,null
2017-05-08,1.103300,1.103600,1.093700,1.095400,1.095400,15894
2017-05-09,1.094600,1.095400,1.088400,1.088900,1.088900,12036
2017-05-10,1.089500,1.091900,1.087400,1.088200,1.088200,9489
2017-05-11,1.088600,1.091200,1.085800,1.088500,1.088500,10968
2017-05-12,1.087900,1.095200,1.087500,1.094200,1.094200,11181
2017-05-14,null,null,null,null,null,null
2017-05-15,1.095000,1.100800,1.094100,1.099500,1.099500,8801
2017-05-16,1.099600,1.111500,1.099500,1.111200,1.111200,14752
2017-05-17,1.110000,1.118000,1.109800,1.116600,1.116600,14027
2017-05-18,1.118100,1.118800,1.109200,1.112000,1.112000,14397
2017-05-19,1.111700,1.122700,1.111500,1.122000,1.122000,8524
2017-05-21,null,null,null,null,null,null
2017-05-22,1.122700,1.127900,1.117600,1.125100,1.125100,11687
2017-05-23,1.125300,1.128300,1.119000,1.119900,1.119900,14332
2017-05-24,1.119600,1.123500,1.118300,1.121200,1.121200,12129
2017-05-25,1.122700,1.126200,1.120500,1.121600,1.121600,9086
2017-05-26,1.122300,1.124600,1.117200,1.119000,1.119000,10677
2017-05-28,null,null,null,null,null,null
2017-05-30,1.118900,1.121700,1.112100,1.119900,1.119900,20016
2017-05-31,1.119200,1.126200,1.117500,1.125600,1.125600,10946
2017-06-01,1.125000,1.126700,1.121000,1.122400,1.122400,8714
2017-06-02,1.122300,1.129300,1.121300,1.128500,1.128500,10264
2017-06-04,null,null,null,null,null,null
2017-06-05,1.129000,1.129000,1.124200,1.126500,1.126500,7187
2017-06-06,1.126300,1.129100,1.124700,1.127500,1.127500,8952
2017-06-07,1.128500,1.128900,1.121100,1.126100,1.126100,12399
2017-06-08,1.126300,1.127500,1.119900,1.122800,1.122800,18893
2017-06-09,1.121100,1.122000,1.117000,1.120200,1.120200,10880
2017-06-11,null,null,null,null,null,null
2017-06-12,1.121000,1.123600,1.119600,1.121200,1.121200,7187
2017-06-13,1.120800,1.122800,1.118800,1.121500,1.121500,6622
2017-06-14,1.121200,1.129900,1.119600,1.121900,1.121900,15057
2017-06-15,1.121900,1.123000,1.113400,1.115400,1.115400,10850
2017-06-16,1.114900,1.120600,1.113400,1.119400,1.119400,1821
2017-06-18,null,null,null,null,null,null
2017-06-19,1.120100,1.121600,1.117500,1.117800,1.117800,7728
2017-06-20,1.120300,1.121900,1.117200,1.118300,1.118300,8262
2017-06-21,1.118500,1.122400,1.118100,1.121600,1.121600,6729
2017-06-22,1.122000,1.122900,1.119000,1.119900,1.119900,5561
2017-06-23,1.120300,1.126100,1.119600,1.124800,1.124800,6429
2017-06-25,null,null,null,null,null,null
2017-06-26,1.124700,1.127100,1.122300,1.123200,1.123200,8050
2017-06-27,1.123400,1.140100,1.122900,1.139800,1.139800,16506
2017-06-28,1.138600,1.144200,1.134100,1.143000,1.143000,21561
2017-06-29,1.142500,1.149300,1.142200,1.147900,1.147900,11558
2017-06-30,1.148800,1.149200,1.143800,1.146700,1.146700,11104
2017-07-02,null,null,null,null,null,null
2017-07-03,null,null,null,null,null,null
2017-07-05,1.141000,1.142300,1.135600,1.138600,1.138600,9589
2017-07-06,1.139200,1.146800,1.137100,1.146400,1.146400,7368
2017-07-07,1.146200,1.148200,1.142100,1.144500,1.144500,8566
2017-07-09,null,null,null,null,null,null
2017-07-10,1.144200,1.145900,1.142200,1.144500,1.144500,4358
2017-07-11,1.143900,1.152100,1.142400,1.151800,1.151800,6379
2017-07-12,1.150400,1.153000,1.143000,1.145500,1.145500,11418
2017-07-13,1.145200,1.149400,1.140900,1.144400,1.144400,9816
2017-07-14,1.143700,1.151000,1.142900,1.150400,1.150400,7436
2017-07-16,null,null,null,null,null,null
2017-07-17,1.150400,1.152500,1.147300,1.151800,1.151800,5141
2017-07-18,1.151600,1.162300,1.150900,1.159800,1.159800,10326
2017-07-19,1.159200,1.159200,1.154600,1.155500,1.155500,6448
2017-07-20,1.155100,1.169300,1.151400,1.165900,1.165900,19871
2017-07-21,1.166900,1.171800,1.165400,1.171300,1.171300,7583
2017-07-23,null,null,null,null,null,null
2017-07-24,1.170400,1.171800,1.166000,1.167700,1.167700,5545
2017-07-25,1.167200,1.174600,1.166400,1.168300,1.168300,8823
2017-07-26,1.168000,1.177300,1.164600,1.173600,1.173600,11934
2017-07-27,1.177700,1.180800,1.168100,1.171500,1.171500,10630
2017-07-28,1.171700,1.179400,1.170100,1.179100,1.179100,8726
2017-07-30,null,null,null,null,null,null
2017-07-31,1.178000,1.187600,1.175400,1.186000,1.186000,9768
2017-08-01,1.186600,1.186900,1.181400,1.183200,1.183200,9774
2017-08-02,1.183400,1.193900,1.182300,1.188900,1.188900,11854
2017-08-03,1.188300,1.191900,1.185800,1.189400,1.189400,9243
2017-08-04,1.189800,1.191500,1.175300,1.179100,1.179100,15499
2017-08-06,null,null,null,null,null,null
2017-08-07,1.180100,1.184000,1.179600,1.182000,1.182000,7909
2017-08-08,1.182000,1.184900,1.173900,1.177800,1.177800,10258
2017-08-09,1.177500,1.179200,1.171300,1.177700,1.177700,12677
2017-08-10,1.178100,1.180800,1.172600,1.179200,1.179200,12182
2017-08-11,1.179200,1.187000,1.177000,1.184500,1.184500,13719
2017-08-13,null,null,null,null,null,null
2017-08-14,1.184400,1.186000,1.179100,1.180500,1.180500,7487
2017-08-15,1.179900,1.181400,1.170800,1.175500,1.175500,11474
2017-08-16,1.175600,1.179800,1.170200,1.178800,1.178800,14241
2017-08-17,1.178200,1.180900,1.168100,1.175900,1.175900,15082
2017-08-18,1.174100,1.179200,1.172500,1.177600,1.177600,10625
2017-08-20,null,null,null,null,null,null
2017-08-21,1.177600,1.184600,1.174800,1.182700,1.182700,9163
2017-08-22,1.182900,1.184000,1.176100,1.176800,1.176800,9387
2017-08-23,1.178100,1.183900,1.175600,1.183500,1.183500,12051
2017-08-24,1.182400,1.183200,1.179800,1.181800,1.181800,7234
2017-08-25,1.181400,1.195500,1.178700,1.189200,1.189200,16313
2017-08-27,null,null,null,null,null,null
2017-08-28,1.194600,1.199700,1.193000,1.199300,1.199300,8149
2017-08-29,1.199100,1.208200,1.195900,1.200300,1.200300,18463
2017-08-30,1.198000,1.199600,1.189200,1.190300,1.190300,15666
2017-08-31,1.190200,1.192300,1.183200,1.191200,1.191200,18288
2017-09-01,1.192900,1.198900,1.185500,1.187600,1.187600,18775
2017-09-03,null,null,null,null,null,null
2017-09-05,1.188000,1.194800,1.187500,1.192600,1.192600,20705
2017-09-06,1.192200,1.195700,1.191100,1.191900,1.191900,11789
2017-09-07,1.192600,1.206500,1.192000,1.201000,1.201000,23174
2017-09-08,1.202500,1.209800,1.201900,1.203200,1.203200,13651
2017-09-10,null,null,null,null,null,null
2017-09-11,1.203000,1.203300,1.195200,1.196700,1.196700,9944
2017-09-12,1.196000,1.198200,1.193000,1.197300,1.197300,9439
2017-09-13,1.197100,1.199800,1.187500,1.187700,1.187700,10540
2017-09-14,1.188900,1.192300,1.183700,1.191400,1.191400,10583
2017-09-15,1.191700,1.198800,1.190200,1.194000,1.194000,2618
2017-09-17,null,null,null,null,null,null
2017-09-18,1.193600,1.196700,1.191700,1.196100,1.196100,10558
2017-09-19,1.201100,1.206500,1.201000,1.205500,1.205500,11977
2017-09-20,1.205300,1.209200,1.191700,1.194700,1.194700,15307
2017-09-21,1.194800,1.200800,1.192100,1.198600,1.198600,11673
2017-09-22,1.199300,1.205900,1.199000,1.199700,1.199700,11170
2017-09-24,null,null,null,null,null,null
2017-09-25,1.197100,1.199100,1.188700,1.190000,1.190000,13910
2017-09-26,1.190600,1.191500,1.181100,1.185300,1.185300,13268
2017-09-27,1.184600,1.184800,1.177100,1.181100,1.181100,12559
2017-09-28,1.179600,1.185400,1.177000,1.184100,1.184100,11045
2017-09-29,1.183300,1.188100,1.182100,1.186400,1.186400,10042
2017-10-01,null,null,null,null,null,null
2017-10-02,1.185600,1.186300,1.177900,1.179200,1.179200,9443
2017-10-03,1.178000,1.182200,1.174300,1.179600,1.179600,8765
2017-10-04,1.178700,1.183400,1.178200,1.181000,1.181000,7423
2017-10-05,1.180200,1.182300,1.174300,1.175000,1.175000,10111
2017-10-06,1.175600,1.178200,1.171200,1.177700,1.177700,11419
2017-10-08,null,null,null,null,null,null
2017-10-09,1.178100,1.180000,1.176300,1.179300,1.179300,5187
2017-10-10,1.178600,1.186900,1.178300,1.184700,1.184700,10333
2017-10-11,1.185100,1.191300,1.183800,1.189700,1.189700,10529
2017-10-12,1.190200,1.192100,1.186800,1.187500,1.187500,8216
2017-10-13,1.187300,1.191500,1.184500,1.185800,1.185800,13083
2017-10-15,null,null,null,null,null,null
2017-10-16,1.185200,1.185900,1.181900,1.183100,1.183100,9434
2017-10-17,1.183600,1.183600,1.177400,1.180900,1.180900,7668
2017-10-18,1.180500,1.184300,1.176800,1.184100,1.184100,10540
2017-10-19,1.183000,1.189400,1.180400,1.186500,1.186500,13267
2017-10-20,1.188000,1.189300,1.179700,1.181500,1.181500,10663
2017-10-22,null,null,null,null,null,null
2017-10-23,1.180800,1.181200,1.175900,1.177200,1.177200,9239
2017-10-24,1.178500,1.182700,1.177700,1.182000,1.182000,8173
2017-10-25,1.179700,1.185100,1.178700,1.183900,1.183900,8941
2017-10-26,1.184600,1.186900,1.167100,1.169100,1.169100,24037
2017-10-27,1.168400,1.168600,1.160400,1.162900,1.162900,15088
2017-10-29,null,null,null,null,null,null
2017-10-30,1.163300,1.168800,1.162400,1.166900,1.166900,8861
2017-10-31,1.168000,1.169100,1.164900,1.168100,1.168100,8996
2017-11-01,1.167500,1.168600,1.163600,1.164700,1.164700,10324
2017-11-02,1.165000,1.171500,1.164000,1.168800,1.168800,12494
2017-11-03,1.168400,1.172000,1.162600,1.163400,1.163400,10687
2017-11-05,null,null,null,null,null,null
2017-11-06,1.163500,1.164900,1.160600,1.163300,1.163300,8935
2017-11-07,1.163400,1.164000,1.157800,1.161200,1.161200,8947
2017-11-08,1.161600,1.163500,1.160300,1.161900,1.161900,7168
2017-11-09,1.161800,1.167800,1.160800,1.167000,1.167000,14061
2017-11-10,1.166400,1.169900,1.164400,1.168700,1.168700,8723
2017-11-12,null,null,null,null,null,null
2017-11-13,1.168300,1.169600,1.165900,1.168900,1.168900,6868
2017-11-14,1.168600,1.182600,1.168200,1.181500,1.181500,13366
2017-11-15,1.181900,1.188100,1.180600,1.181300,1.181300,13531
2017-11-16,1.180800,1.182000,1.177600,1.178400,1.178400,8605
2017-11-17,1.178800,1.184000,1.178300,1.181500,1.181500,8717
2017-11-19,null,null,null,null,null,null
2017-11-20,1.178600,1.182700,1.173800,1.175000,1.175000,13101
2017-11-21,1.174800,1.177400,1.172900,1.175900,1.175900,10522
2017-11-22,1.175300,1.184400,1.175000,1.184000,1.184000,12698
2017-11-24,null,null,null,null,null,null
2017-11-26,null,null,null,null,null,null
2017-11-27,1.195000,1.197400,1.190900,1.191400,1.191400,9538
2017-11-28,1.191400,1.193200,1.184000,1.185000,1.185000,11747
2017-11-29,1.185900,1.189500,1.182900,1.187400,1.187400,11024
2017-11-30,1.186100,1.194200,1.182000,1.190800,1.190800,13427
2017-12-01,1.190500,1.194900,1.186000,1.190300,1.190300,19213
2017-12-03,null,null,null,null,null,null
2017-12-04,1.188000,1.188700,1.183800,1.186600,1.186600,10505
2017-12-05,1.187500,1.188500,1.180800,1.182300,1.182300,11702
2017-12-06,1.183500,1.185500,1.178700,1.179900,1.179900,11120
2017-12-07,1.181000,1.182000,1.177600,1.177900,1.177900,8928
2017-12-08,1.177800,1.178800,1.173500,1.177200,1.177200,11121
2017-12-10,null,null,null,null,null,null
2017-12-11,1.177500,1.181600,1.176900,1.179000,1.179000,7356
2017-12-12,1.177700,1.179600,1.172200,1.174200,1.174200,10224
2017-12-13,1.174100,1.183500,1.173300,1.182400,1.182400,12645
2017-12-14,1.182800,1.186400,1.177200,1.179400,1.179400,14019
2017-12-15,1.176700,1.181200,1.174600,1.175800,1.175800,1977
2017-12-17,null,null,null,null,null,null
2017-12-18,1.174500,1.181300,1.174500,1.181300,1.181300,10679
2017-12-19,1.186600,1.192500,1.185900,1.192200,1.192200,10199
2017-12-20,1.191600,1.197600,1.190500,1.195300,1.195300,9886
2017-12-21,1.194700,1.196300,1.192400,1.194800,1.194800,9388
2017-12-22,1.194400,1.194500,1.189400,1.192800,1.192800,4946
2017-12-24,null,null,null,null,null,null
2017-12-26,1.194200,1.195900,1.192200,1.194100,1.194100,4946
2017-12-27,1.193500,1.198400,1.193100,1.196900,1.196900,6137
2017-12-28,1.195600,1.201400,1.195300,1.200700,1.200700,6805
2017-12-29,1.199400,1.207900,1.198900,1.207500,1.207500,9591
2017-12-31,null,null,null,null,null,null
2018-01-02,1.206200,1.213500,1.205500,1.210600,1.210600,10805
2018-01-03,1.210900,1.211900,1.205400,1.206900,1.206900,11532
2018-01-04,1.206200,1.214000,1.205500,1.212200,1.212200,11184
2018-01-05,1.212100,1.213200,1.207100,1.209900,1.209900,12110
2018-01-07,null,null,null,null,null,null
2018-01-08,1.208000,1.210200,1.200400,1.201300,1.201300,10898
2018-01-09,1.201500,1.202400,1.196400,1.198000,1.198000,8351
2018-01-10,1.198300,1.206700,1.197100,1.200600,1.200600,19269
2018-01-11,1.199600,1.210500,1.197500,1.208400,1.208400,20021
2018-01-12,1.208300,1.226500,1.207700,1.222800,1.222800,24619
2018-01-14,null,null,null,null,null,null
2018-01-16,1.224800,1.234200,1.223400,1.231600,1.231600,42982
2018-01-17,1.230200,1.236700,1.222300,1.228400,1.228400,35955
2018-01-18,1.221000,1.230800,1.220300,1.228600,1.228600,23386
2018-01-19,1.228300,1.233700,1.225500,1.227500,1.227500,21607
2018-01-21,null,null,null,null,null,null
2018-01-22,1.229900,1.230800,1.225500,1.229900,1.229900,14890
2018-01-23,1.230000,1.234700,1.226300,1.233500,1.233500,18172
2018-01-24,1.233800,1.245600,1.233000,1.244400,1.244400,24222
2018-01-25,1.244900,1.257600,1.240300,1.242800,1.242800,46552
2018-01-26,1.241300,1.253100,1.241300,1.246000,1.246000,22168
2018-01-28,null,null,null,null,null,null
2018-01-29,1.245800,1.246900,1.237400,1.242700,1.242700,18277
2018-01-30,1.242000,1.249200,1.237200,1.244100,1.244100,22082
2018-01-31,1.244000,1.251100,1.242200,1.244700,1.244700,22525
2018-02-01,1.244900,1.255700,1.241900,1.253700,1.253700,25044
2018-02-02,1.254000,1.255100,1.244200,1.248600,1.248600,26995
2018-02-04,null,null,null,null,null,null
2018-02-05,1.247800,1.250800,1.239400,1.243200,1.243200,21645
2018-02-06,1.240600,1.246800,1.234600,1.242400,1.242400,25034
2018-02-07,1.241400,1.243600,1.227400,1.230600,1.230600,17994
2018-02-08,1.228300,1.232400,1.224000,1.229100,1.229100,19650
2018-02-09,1.227500,1.231600,1.223400,1.225900,1.225900,17928
2018-02-11,null,null,null,null,null,null
2018-02-12,1.227800,1.232500,1.226200,1.230800,1.230800,13247
2018-02-13,1.231900,1.239800,1.231100,1.238000,1.238000,15280
2018-02-14,1.237700,1.249100,1.230100,1.246200,1.246200,26046
2018-02-15,1.247600,1.253300,1.247100,1.253000,1.253000,15939
2018-02-16,1.251100,1.257800,1.241400,1.244000,1.244000,18672
2018-02-18,null,null,null,null,null,null
2018-02-20,1.243600,1.245800,1.234000,1.235700,1.235700,23052
2018-02-21,1.235500,1.238100,1.230200,1.232100,1.232100,19012
2018-02-22,1.229500,1.237000,1.227800,1.234900,1.234900,17603
2018-02-23,1.234500,1.235300,1.229700,1.231300,1.231300,0
2018-02-25,null,null,null,null,null,null
2018-02-26,1.230600,1.237200,1.229400,1.232700,1.232700,16946
2018-02-27,1.232800,1.236100,1.223600,1.225300,1.225300,24838
2018-02-28,1.224900,1.225600,1.220200,1.221700,1.221700,16078
2018-03-01,1.220600,1.228500,1.216600,1.226500,1.226500,19008
2018-03-02,1.228400,1.234700,1.226300,1.234100,1.234100,16951
2018-03-04,null,null,null,null,null,null
2018-03-05,1.235500,1.235900,1.227900,1.233600,1.233600,18512
2018-03-06,1.234500,1.243000,1.233800,1.241400,1.241400,16844
2018-03-07,1.243100,1.246000,1.239300,1.241400,1.241400,14024
2018-03-08,1.241600,1.245300,1.230300,1.231200,1.231200,23154
2018-03-09,1.231900,1.234000,1.227800,1.232000,1.232000,17556
2018-03-11,null,null,null,null,null,null
2018-03-12,1.231400,1.235000,1.229500,1.234100,1.234100,12603
2018-03-13,1.233900,1.241200,1.231800,1.240200,1.240200,17314
2018-03-14,1.239700,1.241600,1.235100,1.237900,1.237900,15168
2018-03-15,1.236900,1.238500,1.230100,1.230500,1.230500,13266
2018-03-16,1.230500,1.233600,1.226000,1.228600,1.228600,3019
2018-03-18,null,null,null,null,null,null
2018-03-19,1.228900,1.231900,1.226000,1.231900,1.231900,19600
2018-03-20,1.242000,1.243900,1.232300,1.233600,1.233600,17685
2018-03-21,1.232600,1.243200,1.232200,1.241100,1.241100,21915
2018-03-22,1.242000,1.246700,1.236500,1.238700,1.238700,18287
2018-03-23,1.238300,1.245300,1.238300,1.244600,1.244600,13413
2018-03-25,null,null,null,null,null,null
2018-03-26,1.243700,1.254100,1.243000,1.253400,1.253400,12574
2018-03-27,1.252600,1.255300,1.244900,1.247800,1.247800,16852
2018-03-28,1.247700,1.249100,1.236800,1.238100,1.238100,17495
2018-03-29,1.237800,1.240300,1.235200,1.235900,1.235900,0
2018-04-01,null,null,null,null,null,null
2018-04-02,1.237900,1.241400,1.234900,1.236800,1.236800,12371
2018-04-03,1.237000,1.240300,1.232100,1.233500,1.233500,17268
2018-04-04,1.233600,1.238200,1.232300,1.234800,1.234800,15108
2018-04-05,1.235200,1.235500,1.228200,1.230100,1.230100,15751
2018-04-06,1.230200,1.235300,1.227700,1.234800,1.234800,16369
2018-04-08,null,null,null,null,null,null
2018-04-09,1.234100,1.239200,1.232200,1.238300,1.238300,14960
2018-04-10,1.238500,1.243800,1.236300,1.242100,1.242100,13939
2018-04-11,1.241500,1.245700,1.240700,1.242250,1.242250,14820
2018-04-12,1.242800,1.243800,1.235700,1.238700,1.238700,14678
2018-04-13,1.238400,1.240300,1.236400,1.238900,1.238900,12639
2018-04-15,null,null,null,null,null,null
2018-04-16,1.238900,1.245000,1.238100,1.243700,1.243700,13330
2018-04-17,1.243600,1.246800,1.239100,1.242200,1.242200,15551
2018-04-18,1.242900,1.245100,1.239500,1.243000,1.243000,17652
2018-04-19,1.243100,1.245200,1.238000,1.238900,1.238900,18229
2018-04-20,1.239600,1.240300,1.229900,1.233300,1.233300,18543
2018-04-22,null,null,null,null,null,null
2018-04-23,1.233200,1.233800,1.224700,1.225400,1.225400,15962
2018-04-24,1.226000,1.229400,1.222900,1.228500,1.228500,17938
2018-04-25,1.228000,1.228600,1.220600,1.222400,1.222400,17486
2018-04-26,1.220800,1.225500,1.214000,1.215000,1.215000,29267
2018-04-27,1.214600,1.217800,1.209800,1.216400,1.216400,23278
2018-04-29,null,null,null,null,null,null
2018-04-30,1.217000,1.218100,1.210600,1.212300,1.212300,19362
2018-05-01,1.211800,1.212600,1.202200,1.203600,1.203600,14194
2018-05-02,1.203300,1.207100,1.197700,1.202500,1.202500,21410
2018-05-03,1.199200,1.204500,1.198400,1.202900,1.202900,20342
2018-05-04,1.202100,1.203100,1.194600,1.199900,1.199900,19574
2018-05-06,null,null,null,null,null,null
2018-05-07,1.199400,1.201300,1.193200,1.195900,1.195900,12667
2018-05-08,1.195500,1.197200,1.187200,1.189000,1.189000,18036
2018-05-09,1.189600,1.192900,1.185500,1.189400,1.189400,15713
2018-05-10,1.188200,1.197700,1.187400,1.195600,1.195600,21117
2018-05-11,1.194400,1.199700,1.192100,1.197200,1.197200,14982
2018-05-13,null,null,null,null,null,null
2018-05-14,1.197500,1.202400,1.195500,1.197200,1.197200,12545
2018-05-15,1.197000,1.197000,1.184800,1.187600,1.187600,18449
2018-05-16,1.186700,1.188100,1.179100,1.182800,1.182800,22076
2018-05-17,1.183500,1.186100,1.180100,1.182300,1.182300,18416
2018-05-18,1.181900,1.184600,1.177300,1.179700,1.179700,15378
2018-05-20,null,null,null,null,null,null
2018-05-21,1.178900,1.181900,1.173900,1.179500,1.179500,14440
2018-05-22,1.181500,1.185200,1.177900,1.180000,1.180000,17463
2018-05-23,1.179800,1.181000,1.169600,1.171900,1.171900,31251
2018-05-24,1.171800,1.176800,1.170900,1.174500,1.174500,19839
2018-05-25,1.173800,1.175200,1.166300,1.168000,1.168000,22792
2018-05-27,null,null,null,null,null,null
2018-05-29,1.164300,1.165600,1.152600,1.154800,1.154800,52441
2018-05-30,1.155800,1.169100,1.153300,1.166800,1.166800,33689
2018-05-31,1.168400,1.173600,1.165400,1.170000,1.170000,33289
2018-06-01,1.170600,1.172900,1.162900,1.167500,1.167500,26996
2018-06-03,null,null,null,null,null,null
2018-06-04,1.167500,1.175700,1.167200,1.170900,1.170900,18679
2018-06-05,1.170700,1.174200,1.166200,1.172400,1.172400,23936
2018-06-06,1.172600,1.180500,1.172300,1.177700,1.177700,23985
2018-06-07,1.178400,1.184800,1.178200,1.181400,1.181400,18045
2018-06-08,1.180500,1.181600,1.173400,1.177700,1.177700,17257
2018-06-10,null,null,null,null,null,null
2018-06-11,1.178000,1.182600,1.177600,1.179300,1.179300,13861
2018-06-12,1.178700,1.181500,1.173800,1.175500,1.175500,14806
2018-06-13,1.175100,1.180500,1.172900,1.177700,1.177700,18035
2018-06-14,1.179700,1.185500,1.156400,1.159400,1.159400,31757
2018-06-15,1.157500,1.162600,1.154400,1.160700,1.160700,4849
2018-06-17,null,null,null,null,null,null
2018-06-18,1.159200,1.162900,1.156500,1.160000,1.160000,11259
2018-06-19,1.170000,1.172500,1.161000,1.165300,1.165300,20225
2018-06-20,1.166400,1.167700,1.161300,1.166300,1.166300,14278
2018-06-21,1.164900,1.170900,1.158200,1.169800,1.169800,19922
